pert_id,MOA
BRD-K59633080,negative
BRD-K67959996,negative
BRD-K61984373,negative
BRD-K34666250,negative
BRD-K61929092,negative
BRD-K74835229,negative
BRD-K53739837,negative
BRD-K84447176,negative
BRD-K95246884,negative
BRD-K20793945,negative
BRD-K04632406,negative
BRD-K12837223,negative
BRD-K19933506,negative
BRD-K70756309,negative
BRD-K72316999,negative
BRD-K28540419,negative
BRD-K05653239,negative
BRD-K41593073,negative
BRD-K34730083,negative
BRD-K01763173,negative
BRD-K36671795,negative
BRD-K68908437,negative
BRD-K58245095,negative
BRD-K10120618,negative
BRD-K21125707,negative
BRD-K24242444,negative
BRD-K17263374,negative
BRD-K67217705,negative
BRD-K33936059,negative
BRD-K98938228,negative
BRD-K74667984,negative
BRD-K72875756,negative
BRD-K14209633,negative
BRD-K14593092,negative
BRD-K95850342,negative
BRD-K24992635,negative
BRD-K85979978,negative
BRD-K68365891,negative
BRD-K62881454,negative
BRD-K07237640,negative
BRD-K59201357,negative
BRD-K45919129,negative
BRD-K73671483,negative
BRD-K92803302,negative
BRD-M12376605,negative
BRD-K31705167,negative
BRD-K06651637,negative
BRD-K78269577,negative
BRD-K70243592,negative
BRD-K86483825,negative
BRD-K98135954,negative
BRD-K63017287,negative
BRD-K90028787,negative
BRD-K99159184,negative
BRD-K13614235,negative
BRD-K34960081,negative
BRD-K12791594,negative
BRD-K52797126,negative
BRD-K76403391,negative
BRD-K20994897,negative
BRD-K85072179,negative
BRD-K06111088,negative
BRD-K82053812,negative
BRD-K32628102,negative
BRD-K68541237,negative
BRD-K08318631,negative
BRD-K58404149,negative
BRD-K51569524,negative
BRD-K66732164,negative
BRD-K67090914,negative
BRD-K55482336,negative
BRD-K10542638,negative
BRD-K76100122,negative
BRD-K01977318,negative
BRD-K97186212,negative
BRD-K59377703,negative
BRD-K81545342,negative
BRD-K48875630,negative
BRD-K15863674,negative
BRD-K20763958,negative
BRD-K65300017,negative
BRD-K21161559,negative
BRD-K05885800,negative
BRD-K31036503,negative
BRD-K54980807,negative
BRD-K79032360,negative
BRD-K73504196,negative
BRD-K19033697,negative
BRD-K59291587,negative
BRD-K62780697,negative
BRD-M58692868,negative
BRD-K70235890,negative
BRD-K17429946,negative
BRD-K13190592,negative
BRD-K04429417,negative
BRD-K01463627,negative
BRD-K46396728,negative
BRD-K76703685,negative
BRD-K26957826,negative
BRD-K28615450,negative
BRD-K59248941,negative
BRD-K79596575,negative
BRD-K93923246,negative
BRD-K91684468,negative
BRD-K24821098,negative
BRD-K59731570,negative
BRD-K54199214,negative
BRD-K36232819,negative
BRD-K16172779,negative
BRD-K94719962,negative
BRD-K50805111,negative
BRD-K33263026,negative
BRD-K62122103,negative
BRD-K41005527,negative
BRD-K74750574,negative
BRD-K24734706,negative
BRD-K64728664,negative
BRD-K55341496,negative
BRD-K46849651,negative
BRD-K32106123,negative
BRD-K55290744,negative
BRD-K95553255,negative
BRD-K35073835,negative
BRD-K61161989,negative
BRD-K60697955,negative
BRD-K03589483,negative
BRD-K27117623,negative
BRD-K56242781,negative
BRD-K25323340,negative
BRD-K80694691,negative
BRD-K11923178,negative
BRD-K02291788,negative
BRD-K18554416,negative
BRD-K90610504,negative
BRD-K71533863,negative
BRD-K95400509,negative
BRD-K50755896,negative
BRD-K07768565,negative
BRD-K74066682,negative
BRD-K68903590,negative
BRD-K76582515,negative
BRD-K88539660,negative
BRD-K96475865,negative
BRD-K22181332,negative
BRD-K31441680,negative
BRD-K60024977,negative
BRD-K28394201,negative
BRD-K03883227,negative
BRD-K33808757,negative
BRD-K23960714,negative
BRD-K73146135,negative
BRD-K57667228,negative
BRD-K51234905,negative
BRD-K25094041,negative
BRD-K95761590,negative
BRD-K78764313,negative
BRD-K94761446,negative
BRD-K20807411,negative
BRD-K77424821,negative
BRD-K59551872,negative
BRD-K39036510,negative
BRD-K18298066,negative
BRD-K53636670,negative
BRD-K74591286,negative
BRD-K40052948,negative
BRD-K05248013,negative
BRD-K31613395,negative
BRD-K40958081,negative
BRD-K27472340,negative
BRD-K10774870,negative
BRD-K52947657,negative
BRD-K10287595,negative
BRD-K97986353,negative
BRD-K69724418,negative
BRD-K38481268,negative
BRD-K09584843,negative
BRD-K65466135,negative
BRD-K56562216,negative
BRD-K67365258,negative
BRD-K54558492,negative
BRD-K59755197,negative
BRD-K02953825,negative
BRD-K51670762,negative
BRD-K96079261,negative
BRD-K95710843,negative
BRD-K27919582,negative
BRD-K06127304,negative
BRD-K05498469,negative
BRD-K01575212,negative
BRD-K26119753,negative
BRD-K68233995,negative
BRD-K43623238,negative
BRD-K37219781,negative
BRD-K90787403,negative
BRD-K71040278,negative
BRD-K85873301,negative
BRD-K73555595,negative
BRD-K61059900,negative
BRD-K52463977,negative
BRD-K15485967,negative
BRD-K08212968,negative
BRD-K84015265,negative
BRD-K73096266,negative
BRD-K33868913,negative
BRD-K55137639,negative
BRD-K02724364,negative
BRD-K84061726,negative
BRD-K00144236,negative
BRD-K45495870,negative
BRD-K98042112,negative
BRD-M53346459,negative
BRD-K02256002,negative
BRD-K16671107,negative
BRD-K05378136,negative
BRD-K55681488,negative
BRD-K38748890,negative
BRD-K14396276,negative
BRD-K41326905,negative
BRD-K61676471,negative
BRD-K10432434,negative
BRD-K23424219,negative
BRD-K01310096,negative
BRD-K81249055,negative
BRD-K34102596,negative
BRD-K26576471,negative
BRD-K92242945,negative
BRD-K48475203,negative
BRD-K37959950,negative
BRD-K89219015,negative
BRD-K37556799,negative
BRD-K42731451,negative
BRD-K93527821,negative
BRD-K64256554,negative
BRD-K07476637,negative
BRD-K13185593,negative
BRD-K91811806,negative
BRD-K30797133,negative
BRD-K84702181,negative
BRD-K17427497,negative
BRD-K12360898,negative
BRD-K53914164,negative
BRD-K07817703,negative
BRD-K74472944,negative
BRD-K97863769,negative
BRD-K62415056,negative
BRD-K01208204,negative
BRD-K62291994,negative
BRD-K02749944,negative
BRD-K62794454,negative
BRD-K43604368,negative
BRD-K83251511,negative
BRD-K04476933,negative
BRD-K71520313,negative
BRD-K26733240,negative
BRD-K28714324,negative
BRD-K45788890,negative
BRD-K43971874,negative
BRD-K68057497,negative
BRD-K33666425,negative
BRD-K35231228,negative
BRD-K69556935,negative
BRD-K91353140,negative
BRD-K88684430,negative
BRD-K55452151,negative
BRD-K63853589,negative
BRD-K94034047,negative
BRD-K09749233,negative
BRD-K84807441,negative
BRD-K07536006,negative
BRD-K41390249,negative
BRD-K73080020,negative
BRD-K66046471,negative
BRD-K20382089,negative
BRD-K80831196,negative
BRD-K57286317,negative
BRD-K45845536,negative
BRD-K42011191,negative
BRD-K23628394,negative
BRD-K69511939,negative
BRD-K07922534,negative
BRD-K01619611,negative
BRD-K40724605,negative
BRD-K50754265,negative
BRD-K47571551,negative
BRD-K30719410,negative
BRD-K13517531,negative
BRD-K03779476,negative
BRD-K31992949,negative
BRD-K07400331,negative
BRD-K06877934,negative
BRD-K29379469,negative
BRD-K55300135,negative
BRD-K77827548,negative
BRD-K42678365,negative
BRD-K35616093,negative
BRD-K04882719,negative
BRD-K86250672,negative
BRD-K92399508,negative
BRD-K02448874,negative
BRD-K83546471,negative
BRD-K01979737,negative
BRD-K03251393,negative
BRD-K02929561,negative
BRD-K61596998,negative
BRD-K80603893,negative
BRD-K16372954,negative
BRD-K48545097,negative
BRD-K76528265,negative
BRD-K35414268,negative
BRD-K17449871,negative
BRD-K52473019,negative
BRD-K74236049,negative
BRD-K23744058,negative
BRD-K63336416,negative
BRD-K35827873,negative
BRD-K56325098,negative
BRD-K57133453,negative
BRD-K24722667,negative
BRD-K94116832,negative
BRD-K00498462,negative
BRD-K52204603,negative
BRD-K02003138,negative
BRD-K94882528,negative
BRD-K27839561,negative
BRD-K71964750,negative
BRD-K69097792,negative
BRD-K90552071,negative
BRD-K94025757,negative
BRD-K87904079,negative
BRD-K00349278,negative
BRD-K54543575,negative
BRD-K89109315,negative
BRD-K25923961,negative
BRD-K95125640,negative
BRD-K95549765,negative
BRD-K16075454,negative
BRD-K24277661,negative
BRD-K00930335,negative
BRD-K39701065,negative
BRD-K55069932,negative
BRD-K63757709,negative
BRD-K18009761,negative
BRD-K72956282,negative
BRD-K03458571,negative
BRD-K70459579,negative
BRD-K21139275,negative
BRD-K82644788,negative
BRD-K98010525,negative
BRD-K90613621,negative
BRD-K19390761,negative
BRD-K43526306,negative
BRD-K14370088,negative
BRD-K30013099,negative
BRD-K23674935,negative
BRD-K82325043,negative
BRD-K25065206,negative
BRD-K31866446,negative
BRD-K12598223,negative
BRD-K98881366,negative
BRD-K27371551,negative
BRD-K01222176,negative
BRD-K35861449,negative
BRD-K61391179,negative
BRD-K41421455,negative
BRD-K52032805,negative
BRD-K89920769,negative
BRD-K33894111,negative
BRD-K68327489,negative
BRD-K75405605,negative
BRD-K23844489,negative
BRD-K79561347,negative
BRD-K95823739,negative
BRD-K45258986,negative
BRD-K17686770,negative
BRD-K33603918,negative
BRD-K31096204,negative
BRD-K66975725,negative
BRD-K68036990,negative
BRD-K73453061,negative
BRD-K43456220,negative
BRD-K09547783,negative
BRD-K86831676,negative
BRD-K62447749,negative
BRD-K73224765,negative
BRD-K71714567,negative
BRD-K16068142,negative
BRD-K29063218,negative
BRD-K14203250,negative
BRD-K07253943,negative
BRD-K47203692,negative
BRD-K58631614,negative
BRD-K27841704,negative
BRD-K11458523,negative
BRD-K64233461,negative
BRD-K29144516,negative
BRD-K43852369,negative
BRD-K07208716,negative
BRD-K31487253,negative
BRD-K44562105,negative
BRD-K96977391,negative
BRD-K55860636,negative
BRD-K38370145,negative
BRD-K31122916,negative
BRD-K75990896,negative
BRD-K50325214,negative
BRD-K35421408,negative
BRD-K82869179,negative
BRD-K35111787,negative
BRD-K84838433,negative
BRD-K04669648,negative
BRD-K37779687,negative
BRD-K85158753,negative
BRD-K52764062,negative
BRD-K52628302,negative
BRD-K48954843,negative
BRD-K22814206,negative
BRD-K69194443,negative
BRD-K07033348,negative
BRD-K30398452,negative
BRD-K91581849,negative
BRD-K99338550,negative
BRD-K73602693,negative
BRD-K48195969,negative
BRD-K59733592,negative
BRD-K80761414,negative
BRD-K93713304,negative
BRD-K78484446,negative
BRD-K89304832,negative
BRD-K92191596,negative
BRD-K63926219,negative
BRD-K94157828,negative
BRD-K22314621,negative
BRD-K42536980,negative
BRD-K59578981,negative
BRD-K33407589,negative
BRD-K40321450,negative
BRD-K94312010,negative
BRD-K34122000,negative
BRD-K74314059,negative
BRD-K45090628,negative
BRD-K15178090,negative
BRD-K12815005,negative
BRD-K96398395,negative
BRD-K28397270,negative
BRD-K99469929,negative
BRD-K27998900,negative
BRD-K62008506,negative
BRD-K16995194,negative
BRD-K93219845,negative
BRD-K36517203,negative
BRD-K84099887,negative
BRD-K43160803,negative
BRD-K33480200,negative
BRD-K21081985,negative
BRD-K50667779,negative
BRD-K13515789,negative
BRD-K61998715,negative
BRD-K36747900,negative
BRD-K43980524,negative
BRD-K48199580,negative
BRD-K31562577,negative
BRD-K64409112,negative
BRD-K79797318,negative
BRD-K95422706,negative
BRD-K58480962,negative
BRD-K84078621,negative
BRD-K62051893,negative
BRD-K07456098,negative
BRD-K47471281,negative
BRD-K28001738,negative
BRD-K90734139,negative
BRD-K89401337,negative
BRD-K93736495,negative
BRD-K96903816,negative
BRD-K59000636,negative
BRD-K66809950,negative
BRD-K89112856,negative
BRD-K65081680,negative
BRD-K11264391,negative
BRD-K29809218,negative
BRD-K78120854,negative
BRD-K15895141,negative
BRD-K43650237,negative
BRD-K67727634,negative
BRD-K31589685,negative
BRD-K74554256,negative
BRD-K99839793,negative
BRD-K30842998,negative
BRD-K66446284,negative
BRD-K74506886,negative
BRD-K90077012,negative
BRD-K12092185,negative
BRD-K49567165,negative
BRD-K60624482,negative
BRD-K35208671,negative
BRD-K08130208,negative
BRD-K52403446,negative
BRD-K73230533,negative
BRD-K27675859,negative
BRD-K87913872,negative
BRD-K27066819,negative
BRD-K75725875,negative
BRD-K96077293,negative
BRD-K44119437,negative
BRD-K48140215,negative
BRD-K87410008,negative
BRD-K47204106,negative
BRD-K93368389,negative
BRD-K15639930,negative
BRD-K06624861,negative
BRD-K82903423,negative
BRD-K27558213,negative
BRD-K72204100,negative
BRD-K41957723,negative
BRD-K66793411,negative
BRD-K56647759,negative
BRD-K43771394,negative
BRD-K50008654,negative
BRD-K75965029,negative
BRD-K27525788,negative
BRD-K87728132,negative
BRD-K02201521,negative
BRD-K25583560,negative
BRD-K62427254,negative
BRD-K55385841,negative
BRD-K71386122,negative
BRD-K56222361,negative
BRD-K95593113,negative
BRD-K04650027,negative
BRD-K45442578,negative
BRD-K43653210,negative
BRD-K56961909,negative
BRD-K85827194,negative
BRD-K94005961,negative
BRD-K84284503,negative
BRD-K40478655,negative
BRD-K55134387,negative
BRD-K35836352,negative
BRD-K90556238,negative
BRD-K44320761,negative
BRD-K49125116,negative
BRD-K38181288,negative
BRD-K19724753,negative
BRD-K55295918,negative
BRD-K97727749,negative
BRD-K60659225,negative
BRD-K87976657,negative
BRD-K62456065,negative
BRD-K08725721,negative
BRD-K92789454,negative
BRD-K51585944,negative
BRD-K90505752,negative
BRD-K44640039,negative
BRD-K48911375,negative
BRD-K91849632,negative
BRD-K67891857,negative
BRD-K22944564,negative
BRD-K15234288,negative
BRD-K99026889,negative
BRD-K07531476,negative
BRD-K72451078,negative
BRD-K83745732,negative
BRD-K88786138,negative
BRD-K18854347,negative
BRD-K20148542,negative
BRD-K57060993,negative
BRD-K87967185,negative
BRD-K27951502,negative
BRD-K86537726,negative
BRD-K13005651,negative
BRD-K31163805,negative
BRD-K28782753,negative
BRD-K11518623,negative
BRD-K05662507,negative
BRD-K64217340,negative
BRD-K00927991,negative
BRD-K44363090,negative
BRD-K21509488,negative
BRD-K85739307,negative
BRD-K93473872,negative
BRD-K61756858,negative
BRD-K47555438,negative
BRD-K37225168,negative
BRD-K42001678,negative
BRD-K89194506,negative
BRD-K12564766,negative
BRD-M76499661,negative
BRD-K21635943,negative
BRD-K83836941,negative
BRD-K14842933,negative
BRD-K10731645,negative
BRD-M64817521,negative
BRD-K98161915,negative
BRD-K34351329,negative
BRD-K48505466,negative
BRD-K82335556,negative
BRD-K58499277,negative
BRD-K27679491,negative
BRD-K88968998,negative
BRD-K42400758,negative
BRD-K63145939,negative
BRD-K94288726,negative
BRD-K15420741,negative
BRD-K29974036,negative
BRD-K59893964,negative
BRD-K37728465,negative
BRD-K45307499,negative
BRD-K15284276,negative
BRD-K19203541,negative
BRD-K08464293,negative
BRD-K52435112,negative
BRD-K81524996,negative
BRD-K87324885,negative
BRD-K02885102,negative
BRD-K99927461,negative
BRD-K44589075,negative
BRD-K92125320,negative
BRD-K83466397,negative
BRD-K48805623,negative
BRD-K81654062,negative
BRD-K88085458,negative
BRD-K68408385,negative
BRD-K83155387,negative
BRD-K15172981,negative
BRD-K36801517,negative
BRD-K46017924,negative
BRD-K27728416,negative
BRD-K37306329,negative
BRD-K61819258,negative
BRD-K63211622,negative
BRD-K81224183,negative
BRD-K41731469,negative
BRD-K28583191,negative
BRD-K53155533,negative
BRD-K02356765,negative
BRD-K03515977,negative
BRD-K13131627,negative
BRD-K62602051,negative
BRD-K83426111,negative
BRD-K73474555,negative
BRD-K24124456,negative
BRD-K55775078,negative
BRD-K13879491,negative
BRD-K05130619,negative
BRD-K93340102,negative
BRD-K85807048,negative
BRD-K59330510,negative
BRD-K72375447,negative
BRD-K36620425,negative
BRD-K30160673,negative
BRD-K02306470,negative
BRD-K66186977,negative
BRD-K66344816,negative
BRD-K92748025,negative
BRD-K74900896,negative
BRD-K13205342,negative
BRD-K53987979,negative
BRD-K84879982,negative
BRD-K58733842,negative
BRD-K26778237,negative
BRD-K36415399,negative
BRD-K11219023,negative
BRD-K19969618,negative
BRD-K26622714,negative
BRD-K42960483,negative
BRD-K79529972,negative
BRD-K70550435,negative
BRD-K40960913,negative
BRD-K10954923,negative
BRD-K71892893,negative
BRD-K33799929,negative
BRD-K42054363,negative
BRD-K32532498,negative
BRD-K02485640,negative
BRD-K44541805,negative
BRD-K55880295,negative
BRD-K43714340,negative
BRD-K01425313,negative
BRD-K24671931,negative
BRD-K29309835,negative
BRD-K86335374,negative
BRD-K67518269,negative
BRD-K39435863,negative
BRD-K10275859,negative
BRD-K56950264,negative
BRD-K45695360,negative
BRD-K98742259,negative
BRD-A32065788,negative
BRD-K92951265,negative
BRD-K06326887,negative
BRD-K94243450,negative
BRD-K21094215,negative
BRD-K04261044,negative
BRD-K45745416,negative
BRD-K14350179,negative
BRD-K33218708,negative
BRD-K13094522,negative
BRD-K75717096,negative
BRD-K65567503,negative
BRD-K48479537,negative
BRD-K68441823,negative
BRD-K64937432,negative
BRD-K43218507,negative
BRD-K21179706,negative
BRD-K63199400,negative
BRD-K90897407,negative
BRD-K57441129,negative
BRD-K00083176,negative
BRD-K18071543,negative
BRD-K04617562,negative
